USGS-Seisnet-AVO,54.1495,-165.9673,12,-0.3,2008-07-23 06:49:32,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1413,-165.9275,378,0.5,2008-07-22 16:06:31,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1425,-165.9457,464,0.4,2008-07-22 15:32:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1572,-165.9738,150,0.1,2008-07-14 00:15:38,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1117,-165.9448,204,0.6,2008-07-09 07:08:13,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1518,-165.9837,118,0.4,2008-06-22 09:55:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.151,-165.9755,74,0.4,2008-06-11 08:28:07,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.142,-165.9667,307,0.3,2008-06-11 08:28:01,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1695,-165.9735,134,-0.1,2008-06-11 08:27:08,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1545,-165.976,73,0.2,2008-06-11 08:27:05,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1572,-165.9835,46,0.1,2008-06-09 16:07:34,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1443,-165.9675,-0,0,2008-06-09 10:02:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1567,-165.9495,118,0.8,2008-06-07 01:28:53,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1595,-165.9643,17,0.3,2008-06-07 01:04:18,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1332,-165.9837,346,0.4,2008-05-31 06:06:47,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1235,-165.9852,455,1,2008-05-28 15:14:27,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1403,-165.9763,227,0.4,2008-05-27 15:47:06,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1505,-165.9827,183,0.6,2008-05-26 21:43:22,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1258,-165.9735,377,0.3,2008-05-23 17:52:06,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1172,-166.0585,427,1,2008-05-22 06:59:01,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.132,-166.0327,231,0.4,2008-05-14 16:45:11,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1335,-166.0242,226,0.3,2008-05-14 13:09:20,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1297,-166.0313,345,0,2008-05-14 06:51:42,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1298,-166.0425,430,0.5,2008-05-14 06:51:25,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1452,-165.921,427,0.4,2008-05-04 02:06:16,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1448,-165.9262,407,1.2,2008-05-04 02:02:30,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1225,-165.966,450,0.8,2008-04-27 11:28:59,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1507,-165.9662,104,0.2,2008-04-27 02:51:35,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1507,-165.9575,197,0.7,2008-04-27 02:51:21,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.124,-165.9692,369,0.3,2008-04-27 02:51:13,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.132,-165.945,220,0.3,2008-04-25 17:51:10,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1413,-165.9365,320,0.7,2008-04-17 13:22:16,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1508,-165.9563,222,0.5,2008-04-01 19:59:07,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1428,-165.9652,149,0.2,2008-04-01 19:58:01,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1447,-165.9643,151,0.4,2008-04-01 19:56:17,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.143,-165.9517,236,0.8,2008-04-01 19:55:55,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1473,-165.9887,235,0.3,2008-03-30 12:18:48,VT,54.1339988708496,-165.985992431641
