IRIS_global_seisnet,-6.4214,129.9884,163.3,5.5,2004-04-17 19:00:54,,-6.30000019073486,130
IRIS_global_seisnet,-6.2088,130.07,127,3.8,2004-04-01 13:55:28,,-6.30000019073486,130
IRIS_global_seisnet,-6.4326,130.2263,114.3,4.3,2004-03-07 07:51:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.2491,130.1965,45.1,4.6,2004-02-11 18:08:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.4463,130.0072,121.1,4.6,2003-12-26 15:11:17,,-6.30000019073486,130
IRIS_global_seisnet,-6.1192,130.046,64.5,4.3,2003-10-20 23:43:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.2679,130.1367,127.2,4.1,2003-10-09 02:58:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.5198,130.043,79.8,3.8,2003-09-23 13:20:48,,-6.30000019073486,130
IRIS_global_seisnet,-6.4226,130.0226,22.1,3.9,2003-09-12 07:17:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.4276,130.1126,122.5,3.6,2003-09-07 17:33:31,,-6.30000019073486,130
IRIS_global_seisnet,-6.5344,129.9086,150,3.7,2003-08-23 08:30:33,,-6.30000019073486,130
IRIS_global_seisnet,-6.2118,130.0012,134.4,4,2003-08-21 13:59:24,,-6.30000019073486,130
IRIS_global_seisnet,-6.2941,130.2037,153.2,4,2003-08-08 21:45:52,,-6.30000019073486,130
IRIS_global_seisnet,-6.275,130.2441,123.9,3.7,2003-07-26 18:32:24,,-6.30000019073486,130
IRIS_global_seisnet,-6.5386,129.9559,138,3.7,2003-07-09 11:05:03,,-6.30000019073486,130
IRIS_global_seisnet,-6.4356,130.0031,100,3.7,2003-07-04 20:06:10,,-6.30000019073486,130
IRIS_global_seisnet,-6.415,130.1789,149.1,4,2003-05-29 03:21:58,,-6.30000019073486,130
IRIS_global_seisnet,-6.418,130.0015,82.5,4.4,2003-05-20 19:10:21,,-6.30000019073486,130
IRIS_global_seisnet,-6.4082,129.8287,200,4,2003-04-05 20:25:03,,-6.30000019073486,130
IRIS_global_seisnet,-6.2776,129.964,117.5,4,2003-02-26 15:45:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.0779,129.9414,200.6,4.4,2003-02-17 20:06:38,,-6.30000019073486,130
IRIS_global_seisnet,-6.3135,130.2217,166.8,3.8,2003-02-02 02:38:23,,-6.30000019073486,130
IRIS_global_seisnet,-6.2997,130.209,79.9,4.5,2003-01-12 08:09:14,,-6.30000019073486,130
IRIS_global_seisnet,-6.3053,130.1554,75.4,4.5,2003-01-05 11:50:16,,-6.30000019073486,130
IRIS_global_seisnet,-6.5418,130.0971,90.7,4.6,2002-12-23 07:31:09,,-6.30000019073486,130
IRIS_global_seisnet,-6.2301,130.2499,131.9,3.7,2002-11-11 11:39:59,,-6.30000019073486,130
IRIS_global_seisnet,-6.062,130.0978,100,3.8,2002-10-06 17:00:54,,-6.30000019073486,130
IRIS_global_seisnet,-6.5194,129.8873,88.9,4.1,2002-10-03 02:30:06,,-6.30000019073486,130
IRIS_global_seisnet,-6.515,130.077,110.7,3.9,2002-09-17 20:23:38,,-6.30000019073486,130
IRIS_global_seisnet,-6.514,129.98,149.1,4.8,2002-08-21 19:53:27,,-6.30000019073486,130
IRIS_global_seisnet,-6.185,129.99,121.1,3.8,2002-07-26 00:18:46,,-6.30000019073486,130
IRIS_global_seisnet,-6.314,130.156,134.4,4.3,2002-06-12 18:10:49,,-6.30000019073486,130
IRIS_global_seisnet,-6.508,130.126,33,4.5,2002-05-06 19:59:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.332,130.042,50,3.6,2002-04-11 20:38:12,,-6.30000019073486,130
IRIS_global_seisnet,-6.152,130.158,169.4,3.7,2002-04-07 23:20:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.517,129.924,136.4,4.9,2002-04-05 02:41:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.507,129.888,166.3,6,2002-03-19 22:14:16,,-6.30000019073486,130
IRIS_global_seisnet,-6.464,130.084,168.7,3.9,2002-03-09 04:50:45,,-6.30000019073486,130
